Date,Week,Temp_Max,Temp_Min,Humd_Max,Humd_Min,Nh3_Max,Nh3_Min,Co2_Max,Co2_Min,Dust_Max,Dust_Min,Feed,Weight
01-03-2023,4,32.9,18.9,67,20,22,10,3777,991,0.56,0.16,1042.1,1536.5
01-03-2023,4,34.4,20.3,62,20,25,9,3747,786,0.49,0.15,969.8,1524.6
01-03-2023,4,34.1,18.9,60,20,21,11,2847,578,0.55,0.24,969.8,1524.6
01-03-2023,4,33.4,19.3,52,20,23,9,2559,643,0.54,0.19,969.8,1524.6
01-03-2023,4,33.4,19.5,52,21,21,9,3670,713,0.49,0.26,969.8,1524.6
01-03-2023,4,33.1,19.8,57,20,17,11,3449,698,0.53,0.25,969.8,1524.6
01-03-2023,4,32.2,18.9,59,21,19,8,2641,508,0.52,0.25,969.8,1524.6
01-03-2023,4,32.9,18.9,67,20,20,7,3034,877,0.51,0.24,969.8,1524.6
01-03-2023,4,34.4,20.3,62,20,22,7,3936,634,0.5,0.25,988.8,1498.5
01-03-2023,4,34.1,18.9,60,20,15,12,2415,769,0.53,0.26,988.8,1498.5
01-03-2023,4,33.4,19.3,52,20,17,7,2440,979,0.54,0.23,988.8,1498.5
01-03-2023,4,33.4,19.5,52,21,19,8,3862,501,0.55,0.24,988.8,1498.5
01-03-2023,4,33.1,19.8,57,20,15,12,3206,776,0.5,0.17,988.8,1498.5
01-03-2023,4,32.2,18.9,59,21,25,7,3433,988,0.51,0.24,988.8,1498.5
01-03-2023,4,32.9,18.9,67,20,18,11,2136,823,0.52,0.26,988.8,1498.5
01-03-2023,4,34.4,20.3,62,20,22,9,2491,502,0.54,0.21,1017.9,1478.1
01-03-2023,4,34.1,18.9,60,20,18,12,2351,844,0.5,0.19,1017.9,1478.1
01-03-2023,4,33.4,19.3,52,20,18,7,3851,700,0.5,0.16,1017.9,1478.1
01-03-2023,4,33.4,19.5,52,21,18,10,2895,541,0.55,0.19,1017.9,1478.1
01-03-2023,4,33.1,19.8,57,20,15,11,2072,740,0.49,0.23,1017.9,1478.1
01-03-2023,4,32.2,18.9,59,21,23,9,2986,845,0.47,0.18,1017.9,1478.1
01-03-2023,4,32.9,18.9,67,20,25,10,3042,929,0.5,0.22,1017.9,1478.1
01-03-2023,4,34.4,20.3,62,20,21,7,3603,608,0.5,0.23,1085.7,1554.4
01-03-2023,4,34.1,18.9,60,20,20,10,2905,815,0.48,0.22,1085.7,1554.4
01-03-2023,4,33.4,19.3,52,20,15,12,3350,501,0.55,0.21,1085.7,1554.4
01-03-2023,4,33.4,19.5,52,21,15,12,2296,781,0.47,0.21,1085.7,1554.4
01-03-2023,4,33.1,19.8,57,20,15,7,3866,788,0.47,0.21,1085.7,1554.4
01-03-2023,4,32.2,18.9,59,21,25,7,3483,931,0.52,0.19,1085.7,1554.4
01-03-2023,4,32.9,18.9,67,20,19,11,2392,710,0.53,0.2,1085.7,1554.4
01-03-2023,4,34.4,20.3,62,20,20,10,3030,993,0.5,0.18,1012.2,1536.8
01-03-2023,4,34.1,18.9,60,20,15,10,2247,943,0.48,0.26,1012.2,1536.8
01-03-2023,4,33.4,19.3,52,20,18,12,2154,810,0.52,0.25,1012.2,1536.8
01-03-2023,4,33.4,19.5,52,21,25,11,3129,759,0.48,0.18,1012.2,1536.8
01-03-2023,4,33.1,19.8,57,20,22,7,3830,607,0.5,0.16,1012.2,1536.8
01-03-2023,4,32.2,18.9,59,21,23,11,3629,853,0.5,0.22,1012.2,1536.8
01-03-2023,4,32.9,18.9,67,20,18,9,3793,949,0.48,0.23,1012.2,1536.8
01-03-2023,4,34.4,20.3,62,20,21,8,2234,608,0.47,0.27,1017.6,1449.4
01-03-2023,4,34.1,18.9,60,20,18,7,3764,523,0.47,0.19,1017.6,1449.4
01-03-2023,4,33.4,19.3,52,20,18,9,3542,516,0.55,0.27,1017.6,1449.4
01-03-2023,4,33.4,19.5,52,21,22,11,3282,542,0.47,0.26,1017.6,1449.4
01-03-2023,4,33.1,19.8,57,20,23,12,2950,635,0.54,0.17,1017.6,1449.4
01-03-2023,4,32.2,18.9,59,21,19,8,3214,772,0.47,0.24,1017.6,1449.4
01-03-2023,4,32.9,18.9,67,20,17,9,3438,755,0.48,0.24,1017.6,1449.4
01-03-2023,4,34.4,20.3,62,20,23,9,2804,897,0.51,0.26,943,1408.2
01-03-2023,4,34.1,18.9,60,20,17,12,3243,559,0.52,0.24,943,1408.2
01-03-2023,4,33.4,19.3,52,20,21,9,2860,524,0.47,0.21,943,1408.2
01-03-2023,4,33.4,19.5,52,21,23,11,2522,834,0.55,0.18,943,1408.2
01-03-2023,4,33.1,19.8,57,20,21,11,2130,598,0.51,0.24,943,1408.2
01-03-2023,4,32.2,18.9,59,21,19,9,3225,963,0.5,0.17,943,1408.2
01-03-2023,4,32.9,18.9,67,20,23,12,3073,549,0.56,0.24,943,1408.2
01-03-2023,4,34.4,20.3,62,20,16,10,3031,882,0.48,0.15,1066.5,1469.2
01-03-2023,4,34.1,18.9,60,20,24,10,2036,586,0.51,0.24,1066.5,1469.2
01-03-2023,4,33.4,19.3,52,20,19,11,2932,555,0.48,0.24,1066.5,1469.2
01-03-2023,4,33.4,19.5,52,21,21,8,3121,519,0.53,0.17,1066.5,1469.2
01-03-2023,4,33.1,19.8,57,20,15,11,2466,713,0.55,0.17,1066.5,1469.2
01-03-2023,4,32.2,18.9,59,21,21,12,3621,764,0.53,0.22,1066.5,1469.2
01-03-2023,4,32.9,18.9,67,20,18,9,2011,880,0.48,0.17,1066.5,1469.2
01-03-2023,4,34.4,20.3,62,20,18,12,2746,790,0.5,0.24,978.5,1523.2
01-03-2023,4,34.1,18.9,60,20,22,9,2542,521,0.49,0.21,978.5,1523.2
01-03-2023,4,33.4,19.3,52,20,22,10,3683,623,0.54,0.25,978.5,1523.2
01-03-2023,4,33.4,19.5,52,21,20,11,3320,774,0.54,0.15,978.5,1523.2
01-03-2023,4,33.1,19.8,57,20,22,9,3616,694,0.53,0.22,978.5,1523.2
01-03-2023,4,32.2,18.9,59,21,19,11,3227,594,0.52,0.18,978.5,1523.2
01-03-2023,4,32.9,18.9,67,20,21,10,3238,770,0.53,0.23,978.5,1523.2
01-03-2023,4,34.4,20.3,62,20,17,7,2880,537,0.48,0.17,958.8,1496.2
01-03-2023,4,34.1,18.9,60,20,18,12,3114,876,0.49,0.19,958.8,1496.2
01-03-2023,4,33.4,19.3,52,20,19,7,2396,957,0.56,0.26,958.8,1496.2
01-03-2023,4,33.4,19.5,52,21,22,10,2498,686,0.53,0.24,958.8,1496.2
01-03-2023,4,33.1,19.8,57,20,22,11,3290,900,0.51,0.2,958.8,1496.2
01-03-2023,4,32.2,18.9,59,21,23,9,3673,919,0.53,0.21,958.8,1496.2
01-03-2023,4,32.9,18.9,67,20,16,9,2431,525,0.54,0.2,958.8,1496.2
01-03-2023,4,34.4,20.3,62,20,19,7,3275,865,0.52,0.23,1006.8,1461.2
01-03-2023,4,34.1,18.9,60,20,18,8,2138,788,0.52,0.26,1006.8,1461.2
01-03-2023,4,33.4,19.3,52,20,15,9,2744,715,0.5,0.15,1006.8,1461.2
01-03-2023,4,33.4,19.5,52,21,20,9,2504,911,0.47,0.24,1006.8,1461.2
01-03-2023,4,33.1,19.8,57,20,20,8,2168,985,0.48,0.26,1006.8,1461.2
01-03-2023,4,32.2,18.9,59,21,15,8,3354,964,0.53,0.18,1006.8,1461.2
01-03-2023,4,32.9,18.9,67,20,23,9,2904,551,0.49,0.22,1006.8,1461.2
01-03-2023,4,34.4,20.3,62,20,20,9,2085,868,0.53,0.19,1070.8,1457.4
01-03-2023,4,34.1,18.9,60,20,21,8,2991,672,0.56,0.24,1070.8,1457.4
01-03-2023,4,33.4,19.3,52,20,16,12,2160,610,0.54,0.25,1070.8,1457.4
01-03-2023,4,33.4,19.5,52,21,19,12,3260,893,0.49,0.21,1070.8,1457.4
01-03-2023,4,33.1,19.8,57,20,17,11,2242,855,0.48,0.24,1070.8,1457.4
01-03-2023,4,32.2,18.9,59,21,20,11,3046,563,0.49,0.26,1070.8,1457.4
01-03-2023,4,32.9,18.9,67,20,23,9,3524,534,0.52,0.25,1070.8,1457.4
01-03-2023,4,34.4,20.3,62,20,22,11,3279,784,0.49,0.25,1004.6,1365
01-03-2023,4,34.1,18.9,60,20,19,10,3383,700,0.53,0.26,1004.6,1365
01-03-2023,4,33.4,19.3,52,20,25,10,3241,829,0.52,0.26,1004.6,1365
01-03-2023,4,33.4,19.5,52,21,19,11,3971,900,0.49,0.27,1004.6,1365
01-03-2023,4,33.1,19.8,57,20,19,7,3463,703,0.54,0.24,1004.6,1365
01-03-2023,4,32.2,18.9,59,21,24,8,3960,790,0.53,0.22,1004.6,1365
01-03-2023,4,32.9,18.9,67,20,18,10,3966,807,0.55,0.21,1004.6,1365
01-03-2023,4,34.4,20.3,62,20,18,8,2230,629,0.48,0.16,968.5,1509.7
01-03-2023,4,34.1,18.9,60,20,20,12,2980,549,0.55,0.26,968.5,1509.7
01-03-2023,4,33.4,19.3,52,20,21,9,3037,687,0.55,0.23,968.5,1509.7
01-03-2023,4,33.4,19.5,52,21,21,9,2142,888,0.54,0.23,968.5,1509.7
01-03-2023,4,33.1,19.8,57,20,17,8,3831,836,0.56,0.21,968.5,1509.7
01-03-2023,4,32.2,18.9,59,21,19,12,3980,751,0.48,0.2,968.5,1509.7
01-03-2023,4,32.9,18.9,67,20,17,7,3421,737,0.55,0.16,968.5,1509.7
01-03-2023,4,34.4,20.3,62,20,20,10,3849,514,0.5,0.17,972.1,1418.1
01-03-2023,4,34.1,18.9,60,20,25,7,2422,928,0.48,0.15,972.1,1418.1
01-03-2023,4,33.4,19.3,52,20,17,7,3950,813,0.48,0.21,972.1,1418.1
01-03-2023,4,33.4,19.5,52,21,21,9,2299,966,0.53,0.22,972.1,1418.1
01-03-2023,4,33.1,19.8,57,20,21,8,3139,511,0.49,0.17,972.1,1418.1
01-03-2023,4,32.2,18.9,59,21,19,8,3620,755,0.49,0.16,972.1,1418.1
01-03-2023,4,32.9,18.9,67,20,19,8,2552,517,0.54,0.19,972.1,1418.1
01-03-2023,4,34.4,20.3,62,20,25,7,2513,569,0.54,0.15,994.2,1414
01-03-2023,4,34.1,18.9,60,20,18,7,2788,624,0.52,0.22,994.2,1414
01-03-2023,4,33.4,19.3,52,20,18,9,3264,677,0.49,0.2,994.2,1414
01-03-2023,4,33.4,19.5,52,21,15,8,3693,692,0.55,0.18,994.2,1414
01-03-2023,4,33.1,19.8,57,20,23,8,2974,867,0.53,0.18,994.2,1414
01-03-2023,4,32.2,18.9,59,21,24,11,3131,974,0.55,0.24,994.2,1414
01-03-2023,4,32.9,18.9,67,20,22,8,2661,768,0.5,0.17,994.2,1414
01-03-2023,4,34.4,20.3,62,20,19,9,2973,695,0.54,0.18,1002.6,1389.2
01-03-2023,4,34.1,18.9,60,20,24,12,2264,836,0.52,0.16,1002.6,1389.2
01-03-2023,4,33.4,19.3,52,20,22,10,3133,652,0.52,0.21,1002.6,1389.2
01-03-2023,4,33.4,19.5,52,21,20,7,2605,922,0.51,0.23,1002.6,1389.2
01-03-2023,4,33.1,19.8,57,20,18,7,2250,662,0.51,0.22,1002.6,1389.2
01-03-2023,4,32.2,18.9,59,21,22,8,2575,699,0.54,0.24,1002.6,1389.2
01-03-2023,4,32.9,18.9,67,20,19,7,3479,787,0.52,0.17,1002.6,1389.2
01-03-2023,4,34.4,20.3,62,20,24,11,2410,910,0.48,0.2,864.2,1308.9
01-03-2023,4,34.1,18.9,60,20,23,8,2497,829,0.53,0.25,864.2,1308.9
01-03-2023,4,33.4,19.3,52,20,18,11,2031,527,0.54,0.16,864.2,1308.9
01-03-2023,4,33.4,19.5,52,21,16,12,3934,630,0.52,0.2,864.2,1308.9
01-03-2023,4,33.1,19.8,57,20,18,11,3447,795,0.48,0.24,864.2,1308.9
01-03-2023,4,32.2,18.9,59,21,25,9,3749,800,0.54,0.22,864.2,1308.9
01-03-2023,4,32.9,18.9,67,20,23,10,3267,791,0.51,0.23,864.2,1308.9
01-03-2023,4,34.4,20.3,62,20,21,12,3400,666,0.54,0.19,939.4,1405.6
01-03-2023,4,34.1,18.9,60,20,22,7,2808,987,0.56,0.17,939.4,1405.6
01-03-2023,4,33.4,19.3,52,20,23,8,3374,529,0.48,0.26,939.4,1405.6
01-03-2023,4,33.4,19.5,52,21,21,8,3933,552,0.51,0.15,939.4,1405.6
01-03-2023,4,33.1,19.8,57,20,25,11,2173,555,0.49,0.22,939.4,1405.6
01-03-2023,4,32.2,18.9,59,21,15,9,2798,790,0.49,0.23,939.4,1405.6
01-03-2023,4,32.9,18.9,67,20,21,12,3474,958,0.52,0.17,939.4,1405.6
01-03-2023,4,34.4,20.3,62,20,18,7,3717,670,0.53,0.23,1047.5,1454.4
01-03-2023,4,34.1,18.9,60,20,21,12,2151,791,0.49,0.25,1047.5,1454.4
01-03-2023,4,33.4,19.3,52,20,22,12,2918,960,0.48,0.24,1047.5,1454.4
01-03-2023,4,33.4,19.5,52,21,16,7,2948,690,0.48,0.21,1047.5,1454.4
01-03-2023,4,33.1,19.8,57,20,21,9,3085,691,0.48,0.16,1047.5,1454.4
01-03-2023,4,32.2,18.9,59,21,15,7,3093,972,0.48,0.21,1047.5,1454.4
01-03-2023,4,32.9,18.9,67,20,24,7,2068,772,0.52,0.26,1047.5,1454.4
01-03-2023,4,34.4,20.3,62,20,20,11,2693,908,0.49,0.24,1030.2,1438.9
01-03-2023,4,34.1,18.9,60,20,20,11,2754,552,0.49,0.17,1030.2,1438.9
01-03-2023,4,33.4,19.3,52,20,21,11,2858,657,0.51,0.18,1030.2,1438.9
01-03-2023,4,33.4,19.5,52,21,21,11,2614,851,0.48,0.16,1030.2,1438.9
01-03-2023,4,33.1,19.8,57,20,22,8,3650,618,0.55,0.22,1030.2,1438.9
01-03-2023,4,32.2,18.9,59,21,18,7,3671,635,0.5,0.18,1030.2,1438.9
01-03-2023,4,32.9,18.9,67,20,16,9,2081,945,0.53,0.22,1030.2,1438.9
01-03-2023,4,34.4,20.3,62,20,18,7,3157,649,0.52,0.17,1010.2,1496.7
01-03-2023,4,34.1,18.9,60,20,22,10,2970,533,0.51,0.16,1010.2,1496.7
01-03-2023,4,33.4,19.3,52,20,25,9,3262,865,0.51,0.22,1010.2,1496.7
01-03-2023,4,33.4,19.5,52,21,23,10,2365,938,0.53,0.21,1010.2,1496.7
01-03-2023,4,33.1,19.8,57,20,20,7,2813,987,0.51,0.17,1010.2,1496.7
01-03-2023,4,32.2,18.9,59,21,19,11,2019,937,0.48,0.25,1010.2,1496.7
01-03-2023,4,32.9,18.9,67,20,18,10,3564,996,0.55,0.22,1010.2,1496.7
01-03-2023,4,34.4,20.3,62,20,20,8,2172,901,0.48,0.26,770.4,1289.8
01-03-2023,4,34.1,18.9,60,20,25,7,3262,569,0.5,0.16,770.4,1289.8
01-03-2023,4,33.4,19.3,52,20,18,7,2415,518,0.52,0.26,770.4,1289.8
01-03-2023,4,33.4,19.5,52,21,16,9,3965,793,0.49,0.24,770.4,1289.8
01-03-2023,4,33.1,19.8,57,20,19,8,2526,974,0.53,0.25,770.4,1289.8
01-03-2023,4,32.2,18.9,59,21,22,12,2588,719,0.51,0.21,770.4,1289.8
01-03-2023,4,32.9,18.9,67,20,15,12,3600,724,0.53,0.18,770.4,1289.8
01-03-2023,4,34.4,20.3,62,20,20,8,3130,958,0.56,0.18,1063.3,1334.7
01-03-2023,4,34.1,18.9,60,20,25,8,2509,541,0.52,0.2,1063.3,1334.7
01-03-2023,4,33.4,19.3,52,20,25,12,2897,660,0.52,0.25,1063.3,1334.7
01-03-2023,4,33.4,19.5,52,21,16,8,2101,627,0.53,0.19,1063.3,1334.7
01-03-2023,4,33.1,19.8,57,20,22,11,3312,924,0.54,0.21,1063.3,1334.7
01-03-2023,4,32.2,18.9,59,21,23,7,2416,678,0.52,0.26,1063.3,1334.7
01-03-2023,4,32.9,18.9,67,20,19,12,2078,513,0.47,0.17,1063.3,1334.7
01-03-2023,4,34.4,20.3,62,20,18,8,2485,878,0.49,0.22,886.5,1276.7
01-03-2023,4,34.1,18.9,60,20,19,8,2357,608,0.52,0.2,886.5,1276.7
01-03-2023,4,33.4,19.3,52,20,18,9,2613,878,0.51,0.26,886.5,1276.7
01-03-2023,4,33.4,19.5,52,21,16,10,2349,824,0.49,0.17,886.5,1276.7
01-03-2023,4,33.1,19.8,57,20,22,11,3944,891,0.55,0.25,886.5,1276.7
01-03-2023,4,32.2,18.9,59,21,19,11,3957,862,0.52,0.27,886.5,1276.7
01-03-2023,4,32.9,18.9,67,20,21,8,2392,733,0.51,0.19,886.5,1276.7
01-03-2023,4,34.4,20.3,62,20,24,12,3887,821,0.49,0.26,1030.5,1440.2
01-03-2023,4,34.1,18.9,60,20,18,12,3866,988,0.54,0.23,1030.5,1440.2
01-03-2023,4,33.4,19.3,52,20,18,10,3553,842,0.53,0.16,1030.5,1440.2
01-03-2023,4,33.4,19.5,52,21,23,9,3386,684,0.54,0.23,1030.5,1440.2
01-03-2023,4,33.1,19.8,57,20,23,8,3441,675,0.47,0.17,1030.5,1440.2
01-03-2023,4,32.2,18.9,59,21,24,12,2493,635,0.51,0.16,1030.5,1440.2
01-03-2023,4,32.9,18.9,67,20,21,9,2940,615,0.53,0.27,1030.5,1440.2
01-03-2023,4,34.4,20.3,62,20,24,12,3223,896,0.49,0.2,1104.3,1479.5
01-03-2023,4,34.1,18.9,60,20,23,11,3621,977,0.48,0.25,1104.3,1479.5
01-03-2023,4,33.4,19.3,52,20,22,7,2025,734,0.52,0.22,1104.3,1479.5
01-03-2023,4,33.4,19.5,52,21,20,8,2458,873,0.53,0.21,1104.3,1479.5
01-03-2023,4,33.1,19.8,57,20,18,10,2668,536,0.53,0.24,1104.3,1479.5
01-03-2023,4,32.2,18.9,59,21,16,9,3050,517,0.52,0.22,1104.3,1479.5
01-03-2023,4,32.9,18.9,67,20,22,9,3237,756,0.54,0.21,1104.3,1479.5
01-03-2023,4,34.4,20.3,62,20,16,9,2999,874,0.54,0.27,1074.2,1441.2
01-03-2023,4,34.1,18.9,60,20,24,11,2196,505,0.48,0.21,1074.2,1441.2
01-03-2023,4,33.4,19.3,52,20,25,7,3208,839,0.48,0.26,1074.2,1441.2
01-03-2023,4,33.4,19.5,52,21,16,11,2020,577,0.55,0.23,1074.2,1441.2
01-03-2023,4,33.1,19.8,57,20,19,8,3415,524,0.52,0.22,1074.2,1441.2
01-03-2023,4,32.2,18.9,59,21,20,7,2264,642,0.53,0.19,1074.2,1441.2
01-03-2023,4,32.9,18.9,67,20,24,9,2971,709,0.54,0.21,1074.2,1441.2
01-03-2023,4,34.4,20.3,62,20,22,8,2404,888,0.53,0.21,1061,1438
01-03-2023,4,34.1,18.9,60,20,20,10,2758,527,0.54,0.22,1061,1438
01-03-2023,4,33.4,19.3,52,20,18,11,2719,873,0.53,0.24,1061,1438
01-03-2023,4,33.4,19.5,52,21,24,11,3186,860,0.5,0.22,1061,1438
01-03-2023,4,33.1,19.8,57,20,25,7,3458,619,0.5,0.21,1061,1438
01-03-2023,4,32.2,18.9,59,21,22,8,3630,621,0.54,0.26,1061,1438
01-03-2023,4,32.9,18.9,67,20,21,8,3157,555,0.55,0.25,1061,1438
01-03-2023,4,34.4,20.3,62,20,21,12,2037,742,0.5,0.26,1004.2,1409.6
01-03-2023,4,34.1,18.9,60,20,20,9,3956,632,0.5,0.17,1004.2,1409.6
01-03-2023,4,33.4,19.3,52,20,21,9,2223,926,0.52,0.23,1004.2,1409.6
01-03-2023,4,33.4,19.5,52,21,22,11,3523,970,0.5,0.23,1004.2,1409.6
01-03-2023,4,33.1,19.8,57,20,15,10,3423,991,0.49,0.24,1004.2,1409.6
01-03-2023,4,32.2,18.9,59,21,19,8,3293,689,0.56,0.25,1004.2,1409.6
01-03-2023,4,32.9,18.9,67,20,21,9,2546,924,0.51,0.19,1004.2,1409.6
01-03-2023,4,34.4,20.3,62,20,16,12,2595,682,0.54,0.27,993.1,1458.9
01-03-2023,4,34.1,18.9,60,20,24,8,3712,784,0.56,0.24,993.1,1458.9
01-03-2023,4,33.4,19.3,52,20,17,12,2317,815,0.51,0.27,993.1,1458.9
01-03-2023,4,33.4,19.5,52,21,16,10,3426,666,0.47,0.26,993.1,1458.9
01-03-2023,4,33.1,19.8,57,20,15,8,3638,886,0.53,0.16,993.1,1458.9
01-03-2023,4,32.2,18.9,59,21,22,12,2336,538,0.49,0.17,993.1,1458.9
01-03-2023,4,32.9,18.9,67,20,19,10,2498,567,0.49,0.24,993.1,1458.9
01-03-2023,4,34.4,20.3,62,20,24,12,3490,558,0.56,0.27,1009.6,1486.9
01-03-2023,4,34.1,18.9,60,20,16,8,2522,967,0.48,0.22,1009.6,1486.9
01-03-2023,4,33.4,19.3,52,20,16,11,3472,581,0.52,0.24,1009.6,1486.9
01-03-2023,4,33.4,19.5,52,21,23,10,3121,726,0.56,0.22,1009.6,1486.9
01-03-2023,4,33.1,19.8,57,20,19,7,2021,709,0.53,0.16,1009.6,1486.9
01-03-2023,4,32.2,18.9,59,21,15,11,2907,540,0.49,0.21,1009.6,1486.9
01-03-2023,4,32.9,18.9,67,20,20,11,3782,778,0.5,0.23,1009.6,1486.9
01-03-2023,4,34.4,20.3,62,20,25,9,3718,667,0.52,0.17,859.2,1332
01-03-2023,4,34.1,18.9,60,20,15,7,2524,673,0.52,0.22,859.2,1332
01-03-2023,4,33.4,19.3,52,20,21,7,3365,580,0.55,0.25,859.2,1332
01-03-2023,4,33.4,19.5,52,21,17,12,2163,676,0.49,0.23,859.2,1332
01-03-2023,4,33.1,19.8,57,20,25,9,2728,791,0.48,0.21,859.2,1332
01-03-2023,4,32.2,18.9,59,21,18,8,2389,741,0.54,0.16,859.2,1332
01-03-2023,4,32.9,18.9,67,20,15,12,3129,521,0.53,0.19,859.2,1332
01-03-2023,4,34.4,20.3,62,20,17,12,3541,760,0.53,0.25,1015,1483.6
01-03-2023,4,34.1,18.9,60,20,17,8,2653,831,0.56,0.18,1015,1483.6
01-03-2023,4,33.4,19.3,52,20,22,11,3305,587,0.54,0.25,1015,1483.6
01-03-2023,4,33.4,19.5,52,21,17,9,3006,929,0.54,0.27,1015,1483.6
01-03-2023,4,33.1,19.8,57,20,18,11,3354,829,0.54,0.23,1015,1483.6
01-03-2023,4,32.2,18.9,59,21,22,11,2074,576,0.54,0.2,1015,1483.6
01-03-2023,4,32.9,18.9,67,20,25,12,2303,551,0.49,0.23,1015,1483.6
01-03-2023,4,34.4,20.3,62,20,19,11,2097,542,0.55,0.17,1033.3,1473.1
01-03-2023,4,34.1,18.9,60,20,17,8,3685,558,0.55,0.22,1033.3,1473.1
01-03-2023,4,33.4,19.3,52,20,24,7,2164,571,0.52,0.18,1033.3,1473.1
01-03-2023,4,33.4,19.5,52,21,23,8,2469,944,0.48,0.19,1033.3,1473.1
01-03-2023,4,33.1,19.8,57,20,22,8,3073,971,0.52,0.25,1033.3,1473.1
01-03-2023,4,32.2,18.9,59,21,18,7,3600,861,0.48,0.18,1033.3,1473.1
01-03-2023,4,32.9,18.9,67,20,20,7,3471,987,0.53,0.21,1033.3,1473.1
01-03-2023,4,34.4,20.3,62,20,20,8,2152,721,0.5,0.18,983.6,1419.8
01-03-2023,4,34.1,18.9,60,20,22,12,3428,867,0.55,0.26,983.6,1419.8
01-03-2023,4,33.4,19.3,52,20,18,8,3737,781,0.56,0.27,983.6,1419.8
01-03-2023,4,33.4,19.5,52,21,25,10,2802,527,0.52,0.18,983.6,1419.8
01-03-2023,4,33.1,19.8,57,20,23,8,3343,557,0.51,0.19,983.6,1419.8
01-03-2023,4,32.2,18.9,59,21,20,11,2133,767,0.5,0.17,983.6,1419.8
01-03-2023,4,32.9,18.9,67,20,20,7,2389,734,0.49,0.21,983.6,1419.8
01-03-2023,4,34.4,20.3,62,20,22,8,2348,557,0.5,0.27,982.2,1477.8
01-03-2023,4,34.1,18.9,60,20,15,11,3351,554,0.53,0.19,982.2,1477.8
01-03-2023,4,33.4,19.3,52,20,24,8,2939,770,0.5,0.22,982.2,1477.8
01-03-2023,4,33.4,19.5,52,21,20,12,2139,669,0.55,0.23,982.2,1477.8
01-03-2023,4,33.1,19.8,57,20,25,9,2897,759,0.55,0.24,982.2,1477.8
01-03-2023,4,32.2,18.9,59,21,19,7,2710,632,0.48,0.15,982.2,1477.8
01-03-2023,4,32.9,18.9,67,20,15,8,2354,820,0.5,0.17,982.2,1477.8
01-03-2023,4,34.4,20.3,62,20,19,10,2041,986,0.49,0.2,1044.8,1435.4
01-03-2023,4,34.1,18.9,60,20,16,11,2966,627,0.49,0.2,1044.8,1435.4
01-03-2023,4,33.4,19.3,52,20,19,8,3486,946,0.54,0.17,1044.8,1435.4
01-03-2023,4,33.4,19.5,52,21,21,9,2714,792,0.49,0.19,1044.8,1435.4
01-03-2023,4,33.1,19.8,57,20,25,12,2440,504,0.54,0.26,1044.8,1435.4
01-03-2023,4,32.2,18.9,59,21,22,7,2557,998,0.56,0.25,1044.8,1435.4
01-03-2023,4,32.9,18.9,67,20,16,8,3715,826,0.5,0.24,1044.8,1435.4
01-03-2023,4,34.4,20.3,62,20,15,12,2712,567,0.47,0.23,847.6,1323.6
01-03-2023,4,34.1,18.9,60,20,19,8,3420,822,0.51,0.26,847.6,1323.6
01-03-2023,4,33.4,19.3,52,20,17,9,3995,507,0.48,0.18,847.6,1323.6
01-03-2023,4,33.4,19.5,52,21,18,10,3113,691,0.56,0.25,847.6,1323.6
01-03-2023,4,33.1,19.8,57,20,18,8,3534,780,0.52,0.23,847.6,1323.6
01-03-2023,4,32.2,18.9,59,21,16,7,3532,979,0.52,0.22,847.6,1323.6
01-03-2023,4,32.9,18.9,67,20,23,7,3742,701,0.54,0.26,847.6,1323.6
01-03-2023,4,34.4,20.3,62,20,16,9,3097,681,0.49,0.16,823.6,1327
01-03-2023,4,34.1,18.9,60,20,17,10,2998,826,0.49,0.23,823.6,1327
01-03-2023,4,33.4,19.3,52,20,19,10,2467,557,0.54,0.2,823.6,1327
01-03-2023,4,33.4,19.5,52,21,15,11,2379,501,0.51,0.25,823.6,1327
01-03-2023,4,33.1,19.8,57,20,19,12,2867,870,0.53,0.21,823.6,1327
01-03-2023,4,32.2,18.9,59,21,23,12,3829,512,0.54,0.27,823.6,1327
01-03-2023,4,32.9,18.9,67,20,23,7,3969,976,0.52,0.19,823.6,1327
01-03-2023,4,34.4,20.3,62,20,24,11,3807,995,0.51,0.25,970.8,1402
01-03-2023,4,34.1,18.9,60,20,24,11,2534,955,0.53,0.18,970.8,1402
01-03-2023,4,33.4,19.3,52,20,23,9,2098,587,0.52,0.26,970.8,1402
01-03-2023,4,33.4,19.5,52,21,17,11,2521,559,0.52,0.22,970.8,1402
01-03-2023,4,33.1,19.8,57,20,25,10,3120,957,0.48,0.21,970.8,1402
01-03-2023,4,32.2,18.9,59,21,18,8,2489,793,0.53,0.2,970.8,1402
01-03-2023,4,32.9,18.9,67,20,19,7,3423,905,0.48,0.19,970.8,1402
01-03-2023,4,34.4,20.3,62,20,19,12,3488,671,0.55,0.18,908,1402.8
01-03-2023,4,34.1,18.9,60,20,18,9,2891,837,0.53,0.25,908,1402.8
01-03-2023,4,33.4,19.3,52,20,15,9,3194,703,0.5,0.21,908,1402.8
01-03-2023,4,33.4,19.5,52,21,22,9,2669,719,0.53,0.24,908,1402.8
01-03-2023,4,33.1,19.8,57,20,15,10,3434,601,0.5,0.22,908,1402.8
01-03-2023,4,32.2,18.9,59,21,16,8,2121,546,0.5,0.24,908,1402.8
01-03-2023,4,32.9,18.9,67,20,16,11,2856,563,0.52,0.17,908,1402.8
